<guy>「カカシ！　しょうぶだ！」=<guy>I challenge you to a duel, Kakashi!
<kakashi>「おんせんまできて　しょうぶって・・・|やめなさいって・・・」=<kakashi>Gimme a break, I'm trying to bathe in peace here...
<guy>「いいや！　いまここで　どちらが|つよいか　ハッキリさせようではないか！」=<guy>Today's gonna be the day we find out which of us is truly the strongest!
<kakashi>「ハァ～<w5>・<w5>・<w5>・<w16>　なにいっても|ダメみたいね」=<kakashi>*Sigh*<w5>.<w5>.<w16>. I guess I can't back out of this.
<guy>「よし！　こんかいは　カカシがしゅもくを|きめるばんだ！　なににする？」=<guy>Alrighty then. What do you wanna do?
<kakashi>「・・・じゃあ　どっちが　おんせんに|ながいこと　つかってられるか」=<kakashi>How about...seeing who can stay in here the longest?
<guy>「ムム！　がまんくらべだな！|よーし！　もしまけたら」=<guy>Count me in for that!
「木ノ葉隠れの里を　うさぎとびで|５００しゅうしてやる！　やくそくだ！」=I'm gonna go 500 laps around the village if I lose!
<kakashi>「またでたよ・・・|おとくいの　じぶんルール・・・」=<kakashi>That's quite...unnecessary.
<guy>「では　はじめるぞ！|１、<w5>２、<w5>３、<w5>４、<w5>５<w5>・<w5>・<w5>・<w5>・<w5>・<w5>・」=<guy>Let's get to it, then! 1,<w5> 2,<w5> 3,<w5> 4,<w5> 5.<w5>.<w5>.<w5>.<w5>.<w5>.
<guy>「・・・・・・１０１、<w5>１０２、<w5>１０３<w5>|１０４、<w5>１０５<w5>・<w5>・<w5>・」=<guy>...101,<w5> 102,<w5> 103,<w5> 104<w5>.<w5>.<w5>.
<guy>「・・・・・・１０００１、<w5>１０００２<w5>|１０００３<w5>・<w5>・<w5>・<w21>　フフッ<w16>　カカシィ・・・」=<guy>...10001, <w5>10002, <w5>10003<w5>.<w5>.<w5>.|<w21>Yo, Kakashi...
「そろそろ　がまんできなくなってるんじゃ|ないのか！？<w21>　・・・ん！？」=You're getting tired, aren'tcha? You should be getting out<w5>.<w5>.<w5>. <w21>Huh!?
「みっ　みがわりにんぎょう！？|カカシいつのまに　かわりみの術を！？」=IS THAT A SUBSTITUTION JUTSU I SEE!?
<kakashi>「いやぁ～　バレちゃったか！」=<kakashi>Oooooops!
